,gid,nom_dept,nom_com,nom_station,code_station,typologie,influence,nom_poll,id_poll_ue,valeur,unite,metrique,validite,validation,ESRI_OID,mois,annee,X,Y
880,37,DROME,Romans-sur-IsÃ¨re,Romans-sur-IsÃ¨re,FR36019,urban,Fond,Ozone,7,55.7,ug.m-3,mensuel,1,1,231863,3,2018,5.04429431,45.04247504
881,88,LOIRE,Roisey,COL_OEILLON,FR29440,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231792,3,2018,4.61581495,45.38958683
882,124,SAVOIE,Saint-Pierre-d'Entremont,Chartreuse,FR15111,rural-nearcity,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232195,6,2018,5.867231392,45.41554226
883,123,ISERE,Bourgoin-Jallieu,Bourgoin-Jallieu,FR27007,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232456,8,2018,5.270867533,45.60820782
884,92,PUY-DE-DOME,Besse-et-Saint-Anastaise,Besse et St Anastais,FR07023,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231508,1,2018,2.930354886,45.51034967
885,55,PUY-DE-DOME,Royat,Royat PÃ©riurbaine,FR07060,suburban,Fond,Ozone,7,55.6,ug.m-3,mensuel,1,1,232811,10,2018,3.046111478,45.76411707
886,106,LOIRE,Firminy,FIRMINY,FR29425,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232479,8,2018,4.281682417,45.38796299
887,77,LOIRE,Saint-Just-Saint-Rambert,ST-Just_ST-Rambert,FR29437,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232147,5,2018,4.246095668,45.49841427
888,44,CANTAL,Aurillac,Aurillac-Lagarde,FR07052,urban,Fond,Ozone,7,86.2,ug.m-3,mensuel,1,1,231909,4,2018,2.441079984,44.92009195
889,81,ALLIER,MontluÃ§on,Montlucon Hippodrome,FR07016,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232241,6,2018,2.600998114,46.32398167
890,48,HAUTE-LOIRE,Le Puy-en-Velay,Le Puy-Causans,FR07054,urban,Fond,Ozone,7,32.7,ug.m-3,mensuel,1,1,232905,11,2018,3.88700062,45.0389749
891,47,HAUTE-LOIRE,Fay-sur-Lignon,Pays du Mezenc,FR07056,rural-regional,Fond,Ozone,7,64.3,ug.m-3,mensuel,1,1,231577,1,2018,4.226011601,44.98380061
892,88,DROME,La Chapelle-en-Vercors,Vercors Sud,FR36008,rural-nearcity,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232834,10,2018,5.415570579,44.97108255
893,2,ISERE,Voiron,Voiron Urbain,FR15018,urban,Fond,Ozone,7,79.4,ug.m-3,mensuel,1,1,232573,8,2018,5.589410897,45.3601406
894,99,AIN,Ferney-Voltaire,Ferney-Voltaire,FR33303,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232882,11,2018,6.112505597,46.25583976
895,69,HAUTE-SAVOIE,Chamonix-Mont-Blanc,Aiguille du Midi,FR33233,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232980,12,2018,6.887278731,45.8785777
896,50,HAUTES-ALPES,Le MonÃªtier-les-Bains,Le Casset2,FR15031,rural-remote,Fond,Ozone,7,85.9,ug.m-3,mensuel,1,1,231554,1,2018,6.469396446,44.99699034
897,85,ISERE,Grenoble,Grenoble Les Frenes,FR15043,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232218,6,2018,5.735603366,45.16187407
898,10,RHONE,Vaulx-en-Velin,VAULX EN VELIN,FR20046,urban,Fond,Ozone,7,50,ug.m-3,mensuel,1,1,231886,3,2018,4.924700509,45.77887089
899,20,HAUTE-SAVOIE,Saint-Germain-sur-RhÃ´ne,St Germain/RhÃ´ne,FR33302,rural-nearcity,Fond,Ozone,7,83.6,ug.m-3,mensuel,1,1,232550,8,2018,5.820837783,46.07223918
900,29,HAUTE-SAVOIE,Annemasse,ANNEMASSE,FR33211,urban,Fond,Ozone,7,28.1,ug.m-3,mensuel,1,1,231362,12,2017,6.240562703,46.19584661
901,69,CANTAL,Aurillac,Aurillac Aerodrome,FR07014,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231368,12,2017,2.420191688,44.89837594
902,66,PUY-DE-DOME,Issoire,Issoire Ecole Centre,FR07045,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231955,4,2018,3.247652276,45.54494657
903,106,DROME,Saint-Martin-en-Vercors,Vercors,FR36015,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232293,6,2018,5.442905127,45.02552462
904,111,ISERE,Grenoble,Villeneuve,FR15008,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232032,4,2018,5.736395372,45.16140417
905,74,LOIRE,Saint-Just-Saint-Rambert,ST-Just_ST-Rambert,FR29437,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232957,11,2018,4.246095668,45.49841427
906,6,RHONE,Lyon,GERLAND,FR20017,urban,Fond,Ozone,7,50.4,ug.m-3,mensuel,1,1,232619,9,2018,4.829800054,45.73532325
907,8,RHONE,Vaulx-en-Velin,VAULX EN VELIN,FR20046,urban,Fond,Ozone,7,55.5,ug.m-3,mensuel,1,1,232696,9,2018,4.924700509,45.77887089
908,108,PUY-DE-DOME,Clermont-Ferrand,Delille,FR07008,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231932,4,2018,3.094580472,45.78092601
909,115,AIN,Bourg-en-Bresse,Bourg en Bresse,FR33301,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232049,5,2018,5.224747544,46.21224601
910,26,HAUTE-SAVOIE,Chamonix-Mont-Blanc,CHAMONIX,FR33120,urban,Fond,Ozone,7,68,ug.m-3,mensuel,1,1,232055,5,2018,6.869996699,45.92253686
911,120,PUY-DE-DOME,Royat,Royat,FR07001,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232270,6,2018,3.047192677,45.76465692
912,50,CANTAL,Aurillac,Aurillac-Lagarde,FR07052,urban,Fond,Ozone,7,62.3,ug.m-3,mensuel,1,1,232719,10,2018,2.441079984,44.92009195
913,90,CANTAL,Saint-Jacques-des-Blats,Plomb du Cantal,FR07161,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232934,11,2018,2.760804151,45.06376958
914,58,ISERE,Champagnier,Champagnier,FR15012,suburban,Industrielle,Ozone,7,,ug.m-3,mensuel,0,0,232596,9,2018,5.726999066,45.10928942
915,124,SAVOIE,Saint-Pierre-d'Entremont,Chartreuse,FR15111,rural-nearcity,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231385,12,2017,5.867231392,45.41554226
916,87,RHONE,Villeurbanne,CROIX LUIZET,FR20020,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231391,12,2017,4.894029845,45.77641745
917,127,RHONE,Lyon,ST JUST,FR20004,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231606,1,2018,4.820334655,45.75529247
918,64,PUY-DE-DOME,Issoire,Issoire Centre,FR07019,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231414,12,2017,3.249302584,45.54431259
919,49,PUY-DE-DOME,Royat,Royat PÃ©riurbaine,FR07060,suburban,Fond,Ozone,7,80.8,ug.m-3,mensuel,1,1,232001,4,2018,3.046111478,45.76411707
920,77,AIN,Oyonnax,Oyonnax Piscine,FR33307,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232247,6,2018,5.641944608,46.25404262
921,108,PUY-DE-DOME,Clermont-Ferrand,Delille,FR07008,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232742,10,2018,3.094580472,45.78092601
922,19,ISERE,Lieudieu,Plateau de Bonnevaux,FR27010,rural-regional,Fond,Ozone,7,52.3,ug.m-3,mensuel,1,1,231583,1,2018,5.181077552,45.46090006
923,100,RHONE,Lyon,POINT DU JOUR,FR20018,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232665,9,2018,4.790200546,45.74856906
924,105,RHONE,Genas,GENAS,FR20045,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232078,5,2018,4.980295626,45.73169921
925,109,HAUTE-SAVOIE,Magland,Magland,FR33374,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232911,11,2018,6.62033725,46.02031943
926,80,AIN,Oyonnax,Oyonnax Piscine,FR33307,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231437,12,2017,5.641944608,46.25404262
927,40,ALLIER,Paray-le-FrÃ©sil,Paray le Fresil,FR07022,rural-regional,Fond,Ozone,7,76.6,ug.m-3,mensuel,1,1,231978,4,2018,3.600672472,46.65267164
928,62,PUY-DE-DOME,Issoire,Issoire Centre,FR07019,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232224,6,2018,3.249302584,45.54431259
929,67,PUY-DE-DOME,Issoire,Issoire Ecole Centre,FR07045,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232765,10,2018,3.247652276,45.54494657
930,62,ARDECHE,Lachamp-RaphaÃ«l,Montagne ArdÃ©choise,FR36009,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232642,9,2018,4.289722689,44.81082092
931,13,RHONE,Lyon,LYON Centre,FR20062,urban,Fond,Ozone,7,28.7,ug.m-3,mensuel,1,1,231560,1,2018,4.853725888,45.75799123
932,104,RHONE,Genas,GENAS,FR20045,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232888,11,2018,4.980295626,45.73169921
933,111,HAUTE-SAVOIE,Magland,Magland,FR33374,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232101,5,2018,6.62033725,46.02031943
934,64,DROME,Pierrelatte,Pierrelatte,FR36027,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232118,5,2018,4.696927446,44.36843787
935,81,CANTAL,Aurillac,Aurillac Mairie,FR07017,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232450,8,2018,2.445163135,44.93136713
936,22,LOIRE,Saint-Chamond,SAINT-CHAMOND,FR29426,urban,Fond,Ozone,7,51,ug.m-3,mensuel,1,1,231869,3,2018,4.514999613,45.47529369
937,84,RHONE,Villeurbanne,CROIX LUIZET,FR20020,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232201,6,2018,4.894029845,45.77641745
938,133,HAUTE-SAVOIE,Thonon-les-Bains,THONON les Bains,FR33260,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231477,12,2017,6.484725919,46.37448041
939,131,ALLIER,MontluÃ§on,Montlucon Chateau,FR07013,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232510,8,2018,2.605002568,46.34002422
940,74,PUY-DE-DOME,Riom,Riom PÃ©riurbaine,FR07061,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232805,10,2018,3.122172052,45.89670283
941,110,ISERE,Grenoble,Villeneuve,FR15008,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232842,10,2018,5.736395372,45.16140417
942,112,SAVOIE,ChambÃ©ry,CHAMBERY LE HAUT,FR33102,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231514,1,2018,5.918616424,45.59668502
943,8,RHONE,Lyon,GERLAND,FR20017,urban,Fond,Ozone,7,46.6,ug.m-3,mensuel,1,1,231809,3,2018,4.829800054,45.73532325
944,100,AIN,Ferney-Voltaire,Ferney-Voltaire,FR33303,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232072,5,2018,6.112505597,46.25583976
945,103,HAUTE-LOIRE,Vals-prÃ¨s-le-Puy,Vals pres le Puy,FR07018,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232155,5,2018,3.876001104,45.02996753
946,12,ISERE,Roussillon,ROUSSILLON,FR27002,urban,Fond,Ozone,7,84.5,ug.m-3,mensuel,1,1,232404,7,2018,4.805142184,45.36778213
947,23,LOIRE,La TalaudiÃ¨re,LA TALAUDIERE,FR29439,suburban,Fond,Ozone,7,58.9,ug.m-3,mensuel,1,1,231823,3,2018,4.429667882,45.48181688
948,114,RHONE,Feyzin,FEYZIN MAIRIE,FR20030,suburban,Industrielle,Ozone,7,,ug.m-3,mensuel,0,0,232748,10,2018,4.856115043,45.67166154
949,126,RHONE,Lyon,ST JUST,FR20004,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232416,7,2018,4.820334655,45.75529247
950,84,ALLIER,MontluÃ§on,Montlucon Hippodrome,FR07016,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231431,12,2017,2.600998114,46.32398167
951,126,HAUTE-LOIRE,Sembadel,Sembadel,FR07029,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231468,12,2017,3.687918366,45.27476825
952,38,PUY-DE-DOME,Orcines,Sommet du Puy de Dom,FR07015,rural-nearcity,Fond,Ozone,7,103.9,ug.m-3,mensuel,1,1,232009,4,2018,2.964587835,45.77213529
953,108,DROME,Saint-Martin-en-Vercors,Vercors,FR36015,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,233103,12,2018,5.442905127,45.02552462
954,6,ISERE,Vif,Grenoble PeriurbSud,FR15045,suburban,Fond,Ozone,7,36.8,ug.m-3,mensuel,1,1,232759,10,2018,5.676696129,45.05780535
955,54,ISERE,Grenoble,Grenoble Caserne de Bonne,FR15049,urban,Fond,Ozone,7,30.6,ug.m-3,mensuel,1,1,231677,2,2018,5.725174984,45.18330162
956,2,ISERE,Voiron,Voiron Urbain,FR15018,urban,Fond,Ozone,7,37.8,ug.m-3,mensuel,1,1,231763,2,2018,5.589410897,45.3601406
957,127,RHONE,Lyon,ST JUST,FR20004,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,233091,12,2018,4.820334655,45.75529247
958,115,AIN,Bourg-en-Bresse,Bourg en Bresse,FR33301,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231374,12,2017,5.224747544,46.21224601
959,120,PUY-DE-DOME,Royat,Royat,FR07001,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232945,11,2018,3.047192677,45.76465692
960,2,HAUTES-ALPES,Le MonÃªtier-les-Bains,Le Casset2,FR15031,rural-remote,Fond,Ozone,7,126.7,ug.m-3,mensuel,1,1,232364,7,2018,6.469396446,44.99699034
961,66,ISERE,Fontaine,Fontaine Les Balmes,FR15017,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232210,6,2018,5.686968799,45.19044442
962,129,LOIRE,Veauche,VEAUCHE,FR29427,suburban,Industrielle,Ozone,7,,ug.m-3,mensuel,0,0,231617,1,2018,4.298550264,45.56581455
963,56,ISERE,Vienne,Vienne Estressin,FR27102,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231623,1,2018,4.863904251,45.53975628
964,98,ISERE,Vienne,Vienne Centre,FR27004,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232702,9,2018,4.875409555,45.52596386
965,9,RHONE,Pusignan,SAINT EXUPERY,FR20048,suburban,Fond,Ozone,7,38.5,ug.m-3,mensuel,1,1,232951,11,2018,5.070377771,45.75485265
966,105,SAVOIE,Val-Cenis,PLAN DU LAC,FR33411,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231717,2,2018,6.830272859,45.33996429
967,44,CANTAL,Rageade,Rageade,FR07031,rural-regional,Fond,Ozone,7,67.7,ug.m-3,mensuel,1,1,231723,2,2018,3.277361408,45.10473936
968,40,PUY-DE-DOME,Riom,Riom,FR07032,urban,Fond,Ozone,7,67.5,ug.m-3,mensuel,1,1,232264,6,2018,3.115060625,45.89418891
969,85,ALLIER,MontluÃ§on,Montlucon Hippodrome,FR07016,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,233051,12,2018,2.600998114,46.32398167
970,76,ISERE,Chantelouve,Col dOrnon,FR15113,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232061,5,2018,5.967847357,45.00753759
971,86,LOIRE,Roisey,COL_OEILLON,FR29440,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232602,9,2018,4.61581495,45.38958683
972,15,ISERE,Lieudieu,Plateau de Bonnevaux,FR27010,rural-regional,Fond,Ozone,7,80.1,ug.m-3,mensuel,1,1,232258,6,2018,5.181077552,45.46090006
973,32,AIN,Bourg-en-Bresse,Bourg-en-Bresse,FR33305,urban,Fond,Ozone,7,74.4,ug.m-3,mensuel,1,1,231915,4,2018,5.226583389,46.21175966
974,43,ALLIER,Busset,Busset,FR07020,rural-regional,Fond,Ozone,7,52.1,ug.m-3,mensuel,1,0,232997,12,2018,3.51513695,46.06029909
975,17,LOIRE,Saint-Ã‰tienne,SAINT ETIENNE SUD,FR29424,urban,Fond,Ozone,7,87.1,ug.m-3,mensuel,1,1,232410,7,2018,4.395419639,45.4201064
976,19,SAVOIE,ChambÃ©ry,PASTEUR,FR33101,urban,Fond,Ozone,7,60.8,ug.m-3,mensuel,1,1,232656,9,2018,5.928435518,45.56462103
977,15,RHONE,Villefranche-sur-SaÃ´ne,Villefranche Centre ,FR20077,urban,Fond,Ozone,7,56.6,ug.m-3,mensuel,1,1,232164,5,2018,4.715564903,45.9901271
978,28,HAUTE-SAVOIE,Annecy,NOVEL,FR33202,urban,Fond,Ozone,7,31.9,ug.m-3,mensuel,1,1,231571,1,2018,6.135649748,45.9170744
979,76,SAVOIE,Val-Cenis,TERMIGNON,FR33414,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232015,4,2018,6.849738455,45.26176636
980,80,PUY-DE-DOME,Anzat-le-Luguet,Anzat le Luguet,FR07160,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232310,7,2018,2.812967352,45.53236713
981,97,ARDECHE,Grospierres,ArdÃ¨che Rurale Sud,FR36010,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232851,11,2018,4.289260094,44.39971608
982,133,HAUTE-SAVOIE,Thonon-les-Bains,THONON les Bains,FR33260,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,233097,12,2018,6.484725919,46.37448041
983,107,ARDECHE,Annonay,Annonay Urb centre,FR36004,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231769,3,2018,4.669704166,45.24649528
984,27,RHONE,Ternay,TERNAY,FR20037,suburban,Fond,Ozone,7,79.8,ug.m-3,mensuel,1,1,232556,8,2018,4.802195719,45.60192128
985,58,RHONE,Yzeron,COTEAUX_DU_LYONNAIS,FR20204,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231523,1,2018,4.598848721,45.7234334
986,14,RHONE,Lyon,LYON Centre,FR20062,urban,Fond,Ozone,7,24,ug.m-3,mensuel,1,1,231425,12,2017,4.853725888,45.75799123
987,34,AIN,Bourg-en-Bresse,Bourg-en-Bresse,FR33305,urban,Fond,Ozone,7,43.5,ug.m-3,mensuel,1,1,231780,3,2018,5.226583389,46.21175966
988,98,ARDECHE,Grospierres,ArdÃ¨che Rurale Sud,FR36010,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232041,5,2018,4.289260094,44.39971608
989,81,AIN,Oyonnax,Oyonnax Piscine,FR33307,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232112,5,2018,5.641944608,46.25404262
990,125,HAUTE-LOIRE,Sembadel,Sembadel,FR07029,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232278,6,2018,3.687918366,45.27476825
991,34,DROME,Valence,Valence Urb. Centre,FR36002,urban,Fond,Ozone,7,29.4,ug.m-3,mensuel,1,1,231614,1,2018,4.893674494,44.93318986
992,73,ISERE,Lans-en-Vercors,Lans-en-Vercors,FR15051,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,233037,12,2018,5.584557513,45.09853924
993,4,ISERE,Grenoble,Grenoble Les Frenes,FR15043,urban,Fond,Ozone,7,23.5,ug.m-3,mensuel,1,1,231543,1,2018,5.735603366,45.16187407
994,30,ISERE,Roussillon,ROUSSILLON,FR27002,urban,Fond,Ozone,7,76.4,ug.m-3,mensuel,1,1,232539,8,2018,4.805142184,45.36778213
995,78,AIN,TrÃ©voux,VILLEFRANCHE PERIURB,FR20068,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232705,9,2018,4.796107228,45.93627613
996,40,PUY-DE-DOME,Clermont-Ferrand,Jardin Lecoq,FR07009,urban,Fond,Ozone,7,44.2,ug.m-3,mensuel,1,1,231686,2,2018,3.087501101,45.77219697
997,122,PUY-DE-DOME,Royat,Royat,FR07001,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232135,5,2018,3.047192677,45.76465692
998,113,AIN,Bourg-en-Bresse,Bourg en Bresse,FR33301,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232184,6,2018,5.224747544,46.21224601
999,93,ARDECHE,Aubenas,Aubenas_belvedere,FR36022,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231637,2,2018,4.384983021,44.62229272
1000,36,SAVOIE,Saint-Jean-de-Maurienne,SAINT JEAN,FR33111,urban,Fond,Ozone,7,60.7,ug.m-3,mensuel,1,1,232682,9,2018,6.349723082,45.27471893
1001,18,LOIRE,La TalaudiÃ¨re,LA TALAUDIERE,FR29439,suburban,Fond,Ozone,7,67.1,ug.m-3,mensuel,1,1,232633,9,2018,4.429667882,45.48181688
1002,124,SAVOIE,Saint-Pierre-d'Entremont,Chartreuse,FR15111,rural-nearcity,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231520,1,2018,5.867231392,45.41554226
1003,127,RHONE,Lyon,ST JUST,FR20004,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231471,12,2017,4.820334655,45.75529247
1004,96,DROME,MontsÃ©gur-sur-Lauzon,Drome Provencale Sud,FR36017,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231663,2,2018,4.854004913,44.35194759
1005,127,ARDECHE,Gluiras,Monts DArdÃ¨che,FR36016,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232917,11,2018,4.530499531,44.84756168
1006,1,ISERE,Champ-sur-Drac,Champ sur Drac,FR15013,suburban,Fond,Ozone,7,90.5,ug.m-3,mensuel,1,1,232327,7,2018,5.728650031,45.07951817
1007,67,ISERE,Voreppe,Voreppe Volouise,FR15044,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231494,12,2017,5.638513494,45.2817833
1008,25,ISERE,Crolles,Gresivaudan Periurb,FR15048,suburban,Fond,Ozone,7,73.2,ug.m-3,mensuel,1,1,232490,8,2018,5.882207635,45.2797309
1009,135,ALLIER,Moulins,MOULINS,FR07049,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232513,8,2018,3.331085522,46.56183202
1010,67,HAUTE-SAVOIE,Chamonix-Mont-Blanc,Aiguille du Midi,FR33233,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232845,11,2018,6.887278731,45.8785777
1011,127,ARDECHE,Gluiras,Monts DArdÃ¨che,FR36016,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231972,4,2018,4.530499531,44.84756168
1012,107,DROME,Saint-Martin-en-Vercors,Vercors,FR36015,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232968,11,2018,5.442905127,45.02552462
1013,36,ISERE,Vif,Grenoble PeriurbSud,FR15045,suburban,Fond,Ozone,7,20,ug.m-3,mensuel,1,1,232894,11,2018,5.676696129,45.05780535
1014,81,LOIRE,Colombier,PILAT,FR29436,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231849,3,2018,4.601752409,45.33845261
1015,64,ISERE,Voreppe,Voreppe Volouise,FR15044,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232304,6,2018,5.638513494,45.2817833
1016,129,LOIRE,Veauche,VEAUCHE,FR29427,suburban,Industrielle,Ozone,7,,ug.m-3,mensuel,0,0,232562,8,2018,4.298550264,45.56581455
1017,82,ALLIER,MontluÃ§on,Montlucon Hippodrome,FR07016,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232376,7,2018,2.600998114,46.32398167
1018,94,DROME,Dieulefit,DrÃ´me Rurale Sud,FR36005,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232204,6,2018,5.08986928,44.52070715
1019,91,ARDECHE,Aubenas,Aubenas_belvedere,FR36022,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232447,8,2018,4.384983021,44.62229272
1020,51,ISERE,Vif,Grenoble PeriurbSud,FR15045,suburban,Fond,Ozone,7,73.9,ug.m-3,mensuel,1,1,231949,4,2018,5.676696129,45.05780535
1021,117,ISERE,Semons,Chamrousse,FR15100,rural-nearcity,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232868,11,2018,5.193900436,45.43002255
1022,114,RHONE,Feyzin,FEYZIN MAIRIE,FR20030,suburban,Industrielle,Ozone,7,,ug.m-3,mensuel,0,0,232613,9,2018,4.856115043,45.67166154
1023,10,RHONE,Lyon,LYON Centre,FR20062,urban,Fond,Ozone,7,89.7,ug.m-3,mensuel,1,1,232370,7,2018,4.853725888,45.75799123
1024,61,RHONE,Villefranche-sur-SaÃ´ne,VILLEFRANCHE Village,FR20061,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,233111,12,2018,4.719285546,45.98637779
1025,30,HAUTE-SAVOIE,Annecy,NOVEL,FR33202,urban,Fond,Ozone,7,34.5,ug.m-3,mensuel,1,1,231706,2,2018,6.135649748,45.9170744
1026,37,PUY-DE-DOME,Clermont-Ferrand,Montferrand,FR07004,urban,Fond,Ozone,7,41.6,ug.m-3,mensuel,1,1,231563,1,2018,3.113828888,45.79729717
1027,29,AIN,Bourg-en-Bresse,Bourg-en-Bresse,FR33305,urban,Fond,Ozone,7,65.7,ug.m-3,mensuel,1,1,232590,9,2018,5.226583389,46.21175966
1028,50,ISERE,Lans-en-Vercors,Lans-en-Vercors,FR15051,rural-regional,Fond,Ozone,7,68.2,ug.m-3,mensuel,1,1,232227,6,2018,5.584557513,45.09853924
1029,15,ISERE,Roussillon,ROUSSILLON,FR27002,urban,Fond,Ozone,7,38.7,ug.m-3,mensuel,1,1,231729,2,2018,4.805142184,45.36778213
1030,39,PUY-DE-DOME,Clermont-Ferrand,Jardin Lecoq,FR07009,urban,Fond,Ozone,7,81.3,ug.m-3,mensuel,1,1,232496,8,2018,3.087501101,45.77219697
1031,71,CANTAL,Aurillac,Aurillac Aerodrome,FR07014,suburban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232988,12,2018,2.420191688,44.89837594
1032,88,LOIRE,Roisey,COL_OEILLON,FR29440,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,231657,2,2018,4.61581495,45.38958683
1033,122,ISERE,Bourgoin-Jallieu,Bourgoin-Jallieu,FR27007,urban,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232321,7,2018,5.270867533,45.60820782
1034,29,HAUTE-SAVOIE,Annecy,LOVERCHY,FR33201,urban,Fond,Ozone,7,39.4,ug.m-3,mensuel,1,1,231829,3,2018,6.118449775,45.89538066
1035,32,HAUTE-SAVOIE,Gaillard,GAILLARD,FR33212,urban,Fond,Ozone,7,54,ug.m-3,mensuel,1,1,231806,3,2018,6.214856591,46.19369277
1036,94,PUY-DE-DOME,Saint-AnthÃ¨me,PrabourÃ©,FR07163,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232396,7,2018,3.869138559,45.56626255
1037,111,PUY-DE-DOME,Mont-Dore,Puy de Sancy,FR07162,rural-regional,Fond,Ozone,7,,ug.m-3,mensuel,0,0,232937,11,2018,2.812967352,45.53236713
